Time between frames (s): 0.1
Time (s): 0
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
1, 4, 0, -1.140465164e-06, -1.140429242e-06, -1.228900694e-06, -1.200039472e-06, 0, 0, 0
1, 5, 0, -1.228900694e-06, -1.200039472e-06, -1.273118459e-06, -1.229844587e-06, 0, 0, 0
2, 6, 0, -1.104061256e-06, -7.699685256e-07, -1.143991439e-06, -7.553412857e-07, 0, 0, 0
2, 7, 0, -1.143991439e-06, -7.553412857e-07, -1.223851804e-06, -7.26086806e-07, 0, 0, 0
2, 8, 0, -1.223851804e-06, -7.26086806e-07, -1.263781986e-06, -7.114595661e-07, 0, 0, 0
3, 9, 0, -6.733553131e-07, -7.107216799e-07, -6.62191667e-07, -6.627279446e-07, 0, 0, 0
3, 10, 0, -6.62191667e-07, -6.627279446e-07, -6.398643748e-07, -5.667404739e-07, 0, 0, 0
3, 11, 0, -6.398643748e-07, -5.667404739e-07, -6.287007287e-07, -5.187467386e-07, 0, 0, 0
4, 12, 0, -1.009150993e-06, -1.016358482e-06, -1.012184244e-06, -1.067568729e-06, 0, 0, 0
4, 13, 0, -1.012184244e-06, -1.067568729e-06, -1.018250747e-06, -1.169989223e-06, 0, 0, 0
4, 14, 0, -1.018250747e-06, -1.169989223e-06, -1.021283998e-06, -1.22119947e-06, 0, 0, 0
5, 15, 0, -4.706126611e-07, -1.704838902e-06, -5.115411952e-07, -1.722433151e-06, 0, 0, 0
5, 16, 0, -5.115411952e-07, -1.722433151e-06, -5.933982635e-07, -1.757621648e-06, 0, 0, 0
5, 17, 0, -5.933982635e-07, -1.757621648e-06, -6.343267976e-07, -1.775215897e-06, 0, 0, 0
6, 18, 0, -1.001748423e-06, -2.723539067e-07, -1.020265494e-06, -2.281506975e-07, 0, 0, 0
6, 19, 0, -1.020265494e-06, -2.281506975e-07, -1.057299636e-06, -1.39744279e-07, 0, 0, 0
6, 20, 0, -1.057299636e-06, -1.39744279e-07, -1.075816707e-06, -9.554106973e-08, 0, 0, 0
7, 21, 0, -1.618910995e-06, -1.094881967e-06, -1.65305689e-06, -1.1349579e-06, 0, 0, 0
7, 22, 0, -1.65305689e-06, -1.1349579e-06, -1.721348678e-06, -1.215109766e-06, 0, 0, 0
7, 23, 0, -1.721348678e-06, -1.215109766e-06, -1.755494572e-06, -1.255185699e-06, 0, 0, 0
8, 24, 0, -9.051657441e-07, -1.079638256e-06, -9.092182949e-07, -1.128746326e-06, 0, 0, 0
8, 25, 0, -9.092182949e-07, -1.128746326e-06, -9.173233966e-07, -1.226962464e-06, 0, 0, 0
8, 26, 0, -9.173233966e-07, -1.226962464e-06, -9.213759474e-07, -1.276070533e-06, 0, 0, 0
9, 27, 0, -9.541683776e-07, -7.050092569e-07, -9.870674722e-07, -7.249585728e-07, 0, 0, 0
9, 28, 0, -9.870674722e-07, -7.249585728e-07, -1.052865661e-06, -7.648572045e-07, 0, 0, 0
9, 29, 0, -1.052865661e-06, -7.648572045e-07, -1.085764756e-06, -7.848065203e-07, 0, 0, 0
#--------------------------------------------------
Time (s): 6.2
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
0, 0, 0, -7.894031226e-07, -8.74932086e-07, -8.131273736e-07, -8.429447364e-07, 0, 0, 0
0, 1, 0, -8.131273736e-07, -8.429447364e-07, -8.605758758e-07, -7.789700371e-07, 0, 0, 0
0, 2, 0, -8.605758758e-07, -7.789700371e-07, -8.843001268e-07, -7.469826875e-07, 0, 0, 0
1, 3, 0, -1.096247399e-06, -1.110624127e-06, -1.140465164e-06, -1.140429242e-06, 0, 0, 0
1, 4, 0, -1.140465164e-06, -1.140429242e-06, -1.228900694e-06, -1.200039472e-06, 0, 0, 0
1, 5, 0, -1.228900694e-06, -1.200039472e-06, -1.273118459e-06, -1.229844587e-06, 0, 0, 0
2, 6, 0, -1.104061256e-06, -7.699685256e-07, -1.144625251e-06, -7.551091073e-07, 0, 0, 0
2, 7, 0, -1.144625251e-06, -7.551091073e-07, -1.225753241e-06, -7.253902708e-07, 0, 0, 0
2, 8, 0, -1.225753241e-06, -7.253902708e-07, -1.266317236e-06, -7.105308525e-07, 0, 0, 0
3, 9, 0, -6.733553131e-07, -7.107216799e-07, -6.620387403e-07, -6.620704961e-07, 0, 0, 0
3, 10, 0, -6.620387403e-07, -6.620704961e-07, -6.394055948e-07, -5.647681286e-07, 0, 0, 0
3, 11, 0, -6.394055948e-07, -5.647681286e-07, -6.28089022e-07, -5.161169448e-07, 0, 0, 0
4, 12, 0, -1.009150993e-06, -1.016358482e-06, -1.012224156e-06, -1.068242548e-06, 0, 0, 0
4, 13, 0, -1.012224156e-06, -1.068242548e-06, -1.01837048e-06, -1.17201068e-06, 0, 0, 0
4, 14, 0, -1.01837048e-06, -1.17201068e-06, -1.021443643e-06, -1.223894746e-06, 0, 0, 0
5, 15, 0, -4.706126611e-07, -1.704838902e-06, -5.121613245e-07, -1.72269973e-06, 0, 0, 0
5, 16, 0, -5.121613245e-07, -1.72269973e-06, -5.952586514e-07, -1.758421387e-06, 0, 0, 0
5, 17, 0, -5.952586514e-07, -1.758421387e-06, -6.368073148e-07, -1.776282215e-06, 0, 0, 0
6, 18, 0, -1.001748423e-06, -2.723539067e-07, -1.020265494e-06, -2.281506975e-07, 0, 0, 0
6, 19, 0, -1.020265494e-06, -2.281506975e-07, -1.057299636e-06, -1.39744279e-07, 0, 0, 0
6, 20, 0, -1.057299636e-06, -1.39744279e-07, -1.075816707e-06, -9.554106973e-08, 0, 0, 0
7, 21, 0, -1.618910995e-06, -1.094881967e-06, -1.654370193e-06, -1.136499282e-06, 0, 0, 0
7, 22, 0, -1.654370193e-06, -1.136499282e-06, -1.725288589e-06, -1.219733912e-06, 0, 0, 0
7, 23, 0, -1.725288589e-06, -1.219733912e-06, -1.760747787e-06, -1.261351227e-06, 0, 0, 0
8, 24, 0, -9.051657441e-07, -1.079638256e-06, -9.092182949e-07, -1.128746326e-06, 0, 0, 0
8, 25, 0, -9.092182949e-07, -1.128746326e-06, -9.173233966e-07, -1.226962464e-06, 0, 0, 0
8, 26, 0, -9.173233966e-07, -1.226962464e-06, -9.213759474e-07, -1.276070533e-06, 0, 0, 0
9, 27, 0, -9.541683776e-07, -7.050092569e-07, -9.870674722e-07, -7.249585728e-07, 0, 0, 0
9, 28, 0, -9.870674722e-07, -7.249585728e-07, -1.052865661e-06, -7.648572045e-07, 0, 0, 0
9, 29, 0, -1.052865661e-06, -7.648572045e-07, -1.085764756e-06, -7.848065203e-07, 0, 0, 0
#--------------------------------------------------
Time (s): 6.3
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
0, 0, 0, -7.894031226e-07, -8.74932086e-07, -8.131273736e-07, -8.429447364e-07, 0, 0, 0
0, 1, 0, -8.131273736e-07, -8.429447364e-07, -8.605758758e-07, -7.789700371e-07, 0, 0, 0
0, 2, 0, -8.605758758e-07, -7.789700371e-07, -8.843001268e-07, -7.469826875e-07, 0, 0, 0
1, 3, 0, -1.096247399e-06, -1.110624127e-06, -1.141024882e-06, -1.140806522e-06, 0, 0, 0
1, 4, 0, -1.141024882e-06, -1.140806522e-06, -1.23057985e-06, -1.201171312e-06, 0, 0, 0
1, 5, 0, -1.23057985e-06, -1.201171312e-06, -1.275357333e-06, -1.231353707e-06, 0, 0, 0
2, 6, 0, -1.104061256e-06, -7.699685256e-07, -1.145892876e-06, -7.546447505e-07, 0, 0, 0
2, 7, 0, -1.145892876e-06, -7.546447505e-07, -1.229556116e-06, -7.239972003e-07, 0, 0, 0
2, 8, 0, -1.229556116e-06, -7.239972003e-07, -1.271387736e-06, -7.086734252e-07, 0, 0, 0
3, 9, 0, -6.733553131e-07, -7.107216799e-07, -6.618858137e-07, -6.614130477e-07, 0, 0, 0
3, 10, 0, -6.618858137e-07, -6.614130477e-07, -6.389468148e-07, -5.627957833e-07, 0, 0, 0
3, 11, 0, -6.389468148e-07, -5.627957833e-07, -6.274773154e-07, -5.134871511e-07, 0, 0, 0
4, 12, 0, -1.009150993e-06, -1.016358482e-06, -1.012264067e-06, -1.068916367e-06, 0, 0, 0
4, 13, 0, -1.012264067e-06, -1.068916367e-06, -1.018490214e-06, -1.174032137e-06, 0, 0, 0
4, 14, 0, -1.018490214e-06, -1.174032137e-06, -1.021603287e-06, -1.226590022e-06, 0, 0, 0
5, 15, 0, -4.706126611e-07, -1.704838902e-06, -5.140217124e-07, -1.723499469e-06, 0, 0, 0
5, 16, 0, -5.140217124e-07, -1.723499469e-06, -6.008398151e-07, -1.760820603e-06, 0, 0, 0
5, 17, 0, -6.008398151e-07, -1.760820603e-06, -6.442488665e-07, -1.77948117e-06, 0, 0, 0
6, 18, 0, -1.001748423e-06, -2.723539067e-07, -1.020526298e-06, -2.275281171e-07, 0, 0, 0
6, 19, 0, -1.020526298e-06, -2.275281171e-07, -1.058082047e-06, -1.378765377e-07, 0, 0, 0
6, 20, 0, -1.058082047e-06, -1.378765377e-07, -1.076859922e-06, -9.305074808e-08, 0, 0, 0
7, 21, 0, -1.618910995e-06, -1.094881967e-06, -1.654370193e-06, -1.136499282e-06, 0, 0, 0
7, 22, 0, -1.654370193e-06, -1.136499282e-06, -1.725288589e-06, -1.219733912e-06, 0, 0, 0
7, 23, 0, -1.725288589e-06, -1.219733912e-06, -1.760747787e-06, -1.261351227e-06, 0, 0, 0
8, 24, 0, -9.051657441e-07, -1.079638256e-06, -9.092182949e-07, -1.128746326e-06, 0, 0, 0
8, 25, 0, -9.092182949e-07, -1.128746326e-06, -9.173233966e-07, -1.226962464e-06, 0, 0, 0
8, 26, 0, -9.173233966e-07, -1.226962464e-06, -9.213759474e-07, -1.276070533e-06, 0, 0, 0
9, 27, 0, -9.541683776e-07, -7.050092569e-07, -9.876446493e-07, -7.253085608e-07, 0, 0, 0
9, 28, 0, -9.876446493e-07, -7.253085608e-07, -1.054597193e-06, -7.659071685e-07, 0, 0, 0
9, 29, 0, -1.054597193e-06, -7.659071685e-07, -1.088073464e-06, -7.862064723e-07, 0, 0, 0
#--------------------------------------------------
Time (s): 6.4
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
0, 0, 0, -7.877946988e-07, -8.771007199e-07, -8.119210558e-07, -8.445712118e-07, 0, 0, 0
0, 1, 0, -8.119210558e-07, -8.445712118e-07, -8.601737698e-07, -7.795121956e-07, 0, 0, 0
0, 2, 0, -8.601737698e-07, -7.795121956e-07, -8.843001268e-07, -7.469826875e-07, 0, 0, 0
1, 3, 0, -1.094008525e-06, -1.109115008e-06, -1.141024882e-06, -1.140806522e-06, 0, 0, 0
1, 4, 0, -1.141024882e-06, -1.140806522e-06, -1.235057598e-06, -1.204189552e-06, 0, 0, 0
1, 5, 0, -1.235057598e-06, -1.204189552e-06, -1.282073956e-06, -1.235881066e-06, 0, 0, 0
2, 6, 0, -1.104061256e-06, -7.699685256e-07, -1.145892876e-06, -7.546447505e-07, 0, 0, 0
2, 7, 0, -1.145892876e-06, -7.546447505e-07, -1.229556116e-06, -7.239972003e-07, 0, 0, 0
2, 8, 0, -1.229556116e-06, -7.239972003e-07, -1.271387736e-06, -7.086734252e-07, 0, 0, 0
3, 9, 0, -6.733553131e-07, -7.107216799e-07, -6.618858137e-07, -6.614130477e-07, 0, 0, 0
3, 10, 0, -6.618858137e-07, -6.614130477e-07, -6.389468148e-07, -5.627957833e-07, 0, 0, 0
3, 11, 0, -6.389468148e-07, -5.627957833e-07, -6.274773154e-07, -5.134871511e-07, 0, 0, 0
4, 12, 0, -1.009150993e-06, -1.016358482e-06, -1.012303978e-06, -1.069590186e-06, 0, 0, 0
4, 13, 0, -1.012303978e-06, -1.069590186e-06, -1.018609947e-06, -1.176053594e-06, 0, 0, 0
4, 14, 0, -1.018609947e-06, -1.176053594e-06, -1.021762932e-06, -1.229285298e-06, 0, 0, 0
5, 15, 0, -4.706126611e-07, -1.704838902e-06, -5.140217124e-07, -1.723499469e-06, 0, 0, 0
5, 16, 0, -5.140217124e-07, -1.723499469e-06, -6.008398151e-07, -1.760820603e-06, 0, 0, 0
5, 17, 0, -6.008398151e-07, -1.760820603e-06, -6.442488665e-07, -1.77948117e-06, 0, 0, 0
6, 18, 0, -1.001748423e-06, -2.723539067e-07, -1.020787102e-06, -2.269055367e-07, 0, 0, 0
6, 19, 0, -1.020787102e-06, -2.269055367e-07, -1.058864459e-06, -1.360087965e-07, 0, 0, 0
6, 20, 0, -1.058864459e-06, -1.360087965e-07, -1.077903137e-06, -9.056042643e-08, 0, 0, 0
7, 21, 0, -1.618910995e-06, -1.094881967e-06, -1.654807961e-06, -1.137013076e-06, 0, 0, 0
7, 22, 0, -1.654807961e-06, -1.137013076e-06, -1.726601893e-06, -1.221275294e-06, 0, 0, 0
7, 23, 0, -1.726601893e-06, -1.221275294e-06, -1.762498858e-06, -1.263406403e-06, 0, 0, 0
8, 24, 0, -9.051657441e-07, -1.079638256e-06, -9.092738093e-07, -1.129419039e-06, 0, 0, 0
8, 25, 0, -9.092738093e-07, -1.129419039e-06, -9.174899398e-07, -1.228980604e-06, 0, 0, 0
8, 26, 0, -9.174899398e-07, -1.228980604e-06, -9.21598005e-07, -1.278761386e-06, 0, 0, 0
9, 27, 0, -9.541683776e-07, -7.050092569e-07, -9.876446493e-07, -7.253085608e-07, 0, 0, 0
9, 28, 0, -9.876446493e-07, -7.253085608e-07, -1.054597193e-06, -7.659071685e-07, 0, 0, 0
9, 29, 0, -1.054597193e-06, -7.659071685e-07, -1.088073464e-06, -7.862064723e-07, 0, 0, 0
#--------------------------------------------------
Time (s): 6.5
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
0, 0, 0, -7.877946988e-07, -8.771007199e-07, -8.119210558e-07, -8.445712118e-07, 0, 0, 0
0, 1, 0, -8.119210558e-07, -8.445712118e-07, -8.601737698e-07, -7.795121956e-07, 0, 0, 0
0, 2, 0, -8.601737698e-07, -7.795121956e-07, -8.843001268e-07, -7.469826875e-07, 0, 0, 0
1, 3, 0, -1.094008525e-06, -1.109115008e-06, -1.141584601e-06, -1.141183802e-06, 0, 0, 0
1, 4, 0, -1.141584601e-06, -1.141183802e-06, -1.236736754e-06, -1.205321391e-06, 0, 0, 0
1, 5, 0, -1.236736754e-06, -1.205321391e-06, -1.28431283e-06, -1.237390186e-06, 0, 0, 0
2, 6, 0, -1.101526007e-06, -7.708972393e-07, -1.143991439e-06, -7.553412857e-07, 0, 0, 0
2, 7, 0, -1.143991439e-06, -7.553412857e-07, -1.228922303e-06, -7.242293787e-07, 0, 0, 0
2, 8, 0, -1.228922303e-06, -7.242293787e-07, -1.271387736e-06, -7.086734252e-07, 0, 0, 0
3, 9, 0, -6.733553131e-07, -7.107216799e-07, -6.61732887e-07, -6.607555993e-07, 0, 0, 0
3, 10, 0, -6.61732887e-07, -6.607555993e-07, -6.384880349e-07, -5.60823438e-07, 0, 0, 0
3, 11, 0, -6.384880349e-07, -5.60823438e-07, -6.268656088e-07, -5.108573574e-07, 0, 0, 0
4, 12, 0, -1.009150993e-06, -1.016358482e-06, -1.012303978e-06, -1.069590186e-06, 0, 0, 0
4, 13, 0, -1.012303978e-06, -1.069590186e-06, -1.018609947e-06, -1.176053594e-06, 0, 0, 0
4, 14, 0, -1.018609947e-06, -1.176053594e-06, -1.021762932e-06, -1.229285298e-06, 0, 0, 0
5, 15, 0, -4.706126611e-07, -1.704838902e-06, -5.158821003e-07, -1.724299207e-06, 0, 0, 0
5, 16, 0, -5.158821003e-07, -1.724299207e-06, -6.064209789e-07, -1.763219819e-06, 0, 0, 0
5, 17, 0, -6.064209789e-07, -1.763219819e-06, -6.516904181e-07, -1.782680124e-06, 0, 0, 0
6, 18, 0, -1.001748423e-06, -2.723539067e-07, -1.021047905e-06, -2.262829562e-07, 0, 0, 0
6, 19, 0, -1.021047905e-06, -2.262829562e-07, -1.05964687e-06, -1.341410553e-07, 0, 0, 0
6, 20, 0, -1.05964687e-06, -1.341410553e-07, -1.078946353e-06, -8.807010479e-08, 0, 0, 0
7, 21, 0, -1.618910995e-06, -1.094881967e-06, -1.654807961e-06, -1.137013076e-06, 0, 0, 0
7, 22, 0, -1.654807961e-06, -1.137013076e-06, -1.726601893e-06, -1.221275294e-06, 0, 0, 0
7, 23, 0, -1.726601893e-06, -1.221275294e-06, -1.762498858e-06, -1.263406403e-06, 0, 0, 0
8, 24, 0, -9.051657441e-07, -1.079638256e-06, -9.093293237e-07, -1.130091752e-06, 0, 0, 0
8, 25, 0, -9.093293237e-07, -1.130091752e-06, -9.176564829e-07, -1.230998744e-06, 0, 0, 0
8, 26, 0, -9.176564829e-07, -1.230998744e-06, -9.218200626e-07, -1.281452239e-06, 0, 0, 0
9, 27, 0, -9.518596692e-07, -7.036093049e-07, -9.876446493e-07, -7.253085608e-07, 0, 0, 0
9, 28, 0, -9.876446493e-07, -7.253085608e-07, -1.059214609e-06, -7.687070725e-07, 0, 0, 0
9, 29, 0, -1.059214609e-06, -7.687070725e-07, -1.094999589e-06, -7.904063283e-07, 0, 0, 0
#--------------------------------------------------
Time (s): 6.6
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
0, 0, 0, -7.877946988e-07, -8.771007199e-07, -8.127252677e-07, -8.434868948e-07, 0, 0, 0
0, 1, 0, -8.127252677e-07, -8.434868948e-07, -8.625864055e-07, -7.762592447e-07, 0, 0, 0
0, 2, 0, -8.625864055e-07, -7.762592447e-07, -8.875169744e-07, -7.426454197e-07, 0, 0, 0
1, 3, 0, -1.094008525e-06, -1.109115008e-06, -1.142704038e-06, -1.141938362e-06, 0, 0, 0
1, 4, 0, -1.142704038e-06, -1.141938362e-06, -1.240095065e-06, -1.207585071e-06, 0, 0, 0
1, 5, 0, -1.240095065e-06, -1.207585071e-06, -1.288790578e-06, -1.240408425e-06, 0, 0, 0
2, 6, 0, -1.104061256e-06, -7.699685256e-07, -1.147160501e-06, -7.541803937e-07, 0, 0, 0
2, 7, 0, -1.147160501e-06, -7.541803937e-07, -1.23335899e-06, -7.226041298e-07, 0, 0, 0
2, 8, 0, -1.23335899e-06, -7.226041298e-07, -1.276458235e-06, -7.068159979e-07, 0, 0, 0
3, 9, 0, -6.733553131e-07, -7.107216799e-07, -6.615799603e-07, -6.600981508e-07, 0, 0, 0
3, 10, 0, -6.615799603e-07, -6.600981508e-07, -6.380292549e-07, -5.588510927e-07, 0, 0, 0
3, 11, 0, -6.380292549e-07, -5.588510927e-07, -6.262539021e-07, -5.082275637e-07, 0, 0, 0
4, 12, 0, -1.009150993e-06, -1.016358482e-06, -1.0123838e-06, -1.070937824e-06, 0, 0, 0
4, 13, 0, -1.0123838e-06, -1.070937824e-06, -1.018849415e-06, -1.180096508e-06, 0, 0, 0
4, 14, 0, -1.018849415e-06, -1.180096508e-06, -1.022082222e-06, -1.234675851e-06, 0, 0, 0
5, 15, 0, -4.706126611e-07, -1.704838902e-06, -5.158821003e-07, -1.724299207e-06, 0, 0, 0
5, 16, 0, -5.158821003e-07, -1.724299207e-06, -6.064209789e-07, -1.763219819e-06, 0, 0, 0
5, 17, 0, -6.064209789e-07, -1.763219819e-06, -6.516904181e-07, -1.782680124e-06, 0, 0, 0
6, 18, 0, -1.001748423e-06, -2.723539067e-07, -1.021308709e-06, -2.256603758e-07, 0, 0, 0
6, 19, 0, -1.021308709e-06, -2.256603758e-07, -1.060429282e-06, -1.32273314e-07, 0, 0, 0
6, 20, 0, -1.060429282e-06, -1.32273314e-07, -1.079989568e-06, -8.557978314e-08, 0, 0, 0
7, 21, 0, -1.618910995e-06, -1.094881967e-06, -1.655245729e-06, -1.13752687e-06, 0, 0, 0
7, 22, 0, -1.655245729e-06, -1.13752687e-06, -1.727915196e-06, -1.222816677e-06, 0, 0, 0
7, 23, 0, -1.727915196e-06, -1.222816677e-06, -1.76424993e-06, -1.26546158e-06, 0, 0, 0
8, 24, 0, -9.051657441e-07, -1.079638256e-06, -9.093293237e-07, -1.130091752e-06, 0, 0, 0
8, 25, 0, -9.093293237e-07, -1.130091752e-06, -9.176564829e-07, -1.230998744e-06, 0, 0, 0
8, 26, 0, -9.176564829e-07, -1.230998744e-06, -9.218200626e-07, -1.281452239e-06, 0, 0, 0
9, 27, 0, -9.518596692e-07, -7.036093049e-07, -9.893761805e-07, -7.263585248e-07, 0, 0, 0
9, 28, 0, -9.893761805e-07, -7.263585248e-07, -1.064409203e-06, -7.718569644e-07, 0, 0, 0
9, 29, 0, -1.064409203e-06, -7.718569644e-07, -1.101925715e-06, -7.946061843e-07, 0, 0, 0
#--------------------------------------------------
Time (s): 6.7
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
0, 0, 0, -7.877946988e-07, -8.771007199e-07, -8.139315855e-07, -8.418604194e-07, 0, 0, 0
0, 1, 0, -8.139315855e-07, -8.418604194e-07, -8.662053591e-07, -7.713798185e-07, 0, 0, 0
0, 2, 0, -8.662053591e-07, -7.713798185e-07, -8.923422458e-07, -7.361395181e-07, 0, 0, 0
1, 3, 0, -1.094008525e-06, -1.109115008e-06, -1.142704038e-06, -1.141938362e-06, 0, 0, 0
1, 4, 0, -1.142704038e-06, -1.141938362e-06, -1.240095065e-06, -1.207585071e-06, 0, 0, 0
1, 5, 0, -1.240095065e-06, -1.207585071e-06, -1.288790578e-06, -1.240408425e-06, 0, 0, 0
2, 6, 0, -1.104061256e-06, -7.699685256e-07, -1.147160501e-06, -7.541803937e-07, 0, 0, 0
2, 7, 0, -1.147160501e-06, -7.541803937e-07, -1.23335899e-06, -7.226041298e-07, 0, 0, 0
2, 8, 0, -1.23335899e-06, -7.226041298e-07, -1.276458235e-06, -7.068159979e-07, 0, 0, 0
3, 9, 0, -6.733553131e-07, -7.107216799e-07, -6.615799603e-07, -6.600981508e-07, 0, 0, 0
3, 10, 0, -6.615799603e-07, -6.600981508e-07, -6.380292549e-07, -5.588510927e-07, 0, 0, 0
3, 11, 0, -6.380292549e-07, -5.588510927e-07, -6.262539021e-07, -5.082275637e-07, 0, 0, 0
4, 12, 0, -1.009150993e-06, -1.016358482e-06, -1.012423712e-06, -1.071611643e-06, 0, 0, 0
4, 13, 0, -1.012423712e-06, -1.071611643e-06, -1.018969148e-06, -1.182117966e-06, 0, 0, 0
4, 14, 0, -1.018969148e-06, -1.182117966e-06, -1.022241866e-06, -1.237371127e-06, 0, 0, 0
5, 15, 0, -4.706126611e-07, -1.704838902e-06, -5.177424883e-07, -1.725098946e-06, 0, 0, 0
5, 16, 0, -5.177424883e-07, -1.725098946e-06, -6.120021426e-07, -1.765619034e-06, 0, 0, 0
5, 17, 0, -6.120021426e-07, -1.765619034e-06, -6.591319698e-07, -1.785879079e-06, 0, 0, 0
6, 18, 0, -1.001748423e-06, -2.723539067e-07, -1.021569513e-06, -2.250377954e-07, 0, 0, 0
6, 19, 0, -1.021569513e-06, -2.250377954e-07, -1.061211693e-06, -1.304055728e-07, 0, 0, 0
6, 20, 0, -1.061211693e-06, -1.304055728e-07, -1.081032783e-06, -8.308946149e-08, 0, 0, 0
7, 21, 0, -1.618910995e-06, -1.094881967e-06, -1.655245729e-06, -1.13752687e-06, 0, 0, 0
7, 22, 0, -1.655245729e-06, -1.13752687e-06, -1.727915196e-06, -1.222816677e-06, 0, 0, 0
7, 23, 0, -1.727915196e-06, -1.222816677e-06, -1.76424993e-06, -1.26546158e-06, 0, 0, 0
8, 24, 0, -9.051657441e-07, -1.079638256e-06, -9.093293237e-07, -1.130091752e-06, 0, 0, 0
8, 25, 0, -9.093293237e-07, -1.130091752e-06, -9.176564829e-07, -1.230998744e-06, 0, 0, 0
8, 26, 0, -9.176564829e-07, -1.230998744e-06, -9.218200626e-07, -1.281452239e-06, 0, 0, 0
9, 27, 0, -9.518596692e-07, -7.036093049e-07, -9.893761805e-07, -7.263585248e-07, 0, 0, 0
9, 28, 0, -9.893761805e-07, -7.263585248e-07, -1.064409203e-06, -7.718569644e-07, 0, 0, 0
9, 29, 0, -1.064409203e-06, -7.718569644e-07, -1.101925715e-06, -7.946061843e-07, 0, 0, 0
#--------------------------------------------------
Time (s): 6.8
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
0, 0, 0, -7.877946988e-07, -8.771007199e-07, -8.155400093e-07, -8.396917855e-07, 0, 0, 0
0, 1, 0, -8.155400093e-07, -8.396917855e-07, -8.710306305e-07, -7.648739169e-07, 0, 0, 0
0, 2, 0, -8.710306305e-07, -7.648739169e-07, -8.98775941e-07, -7.274649826e-07, 0, 0, 0
1, 3, 0, -1.094008525e-06, -1.109115008e-06, -1.143263757e-06, -1.142315642e-06, 0, 0, 0
1, 4, 0, -1.143263757e-06, -1.142315642e-06, -1.241774221e-06, -1.208716911e-06, 0, 0, 0
1, 5, 0, -1.241774221e-06, -1.208716911e-06, -1.291029453e-06, -1.241917545e-06, 0, 0, 0
2, 6, 0, -1.104061256e-06, -7.699685256e-07, -1.148428126e-06, -7.537160369e-07, 0, 0, 0
2, 7, 0, -1.148428126e-06, -7.537160369e-07, -1.237161865e-06, -7.212110594e-07, 0, 0, 0
2, 8, 0, -1.237161865e-06, -7.212110594e-07, -1.281528734e-06, -7.049585706e-07, 0, 0, 0
3, 9, 0, -6.733553131e-07, -7.107216799e-07, -6.614270337e-07, -6.594407024e-07, 0, 0, 0
3, 10, 0, -6.614270337e-07, -6.594407024e-07, -6.375704749e-07, -5.568787475e-07, 0, 0, 0
3, 11, 0, -6.375704749e-07, -5.568787475e-07, -6.256421955e-07, -5.0559777e-07, 0, 0, 0
4, 12, 0, -1.009150993e-06, -1.016358482e-06, -1.012463623e-06, -1.072285462e-06, 0, 0, 0
4, 13, 0, -1.012463623e-06, -1.072285462e-06, -1.019088882e-06, -1.184139423e-06, 0, 0, 0
4, 14, 0, -1.019088882e-06, -1.184139423e-06, -1.022401511e-06, -1.240066403e-06, 0, 0, 0
5, 15, 0, -4.706126611e-07, -1.704838902e-06, -5.183626176e-07, -1.725365525e-06, 0, 0, 0
5, 16, 0, -5.183626176e-07, -1.725365525e-06, -6.138625305e-07, -1.766418773e-06, 0, 0, 0
5, 17, 0, -6.138625305e-07, -1.766418773e-06, -6.61612487e-07, -1.786945397e-06, 0, 0, 0
6, 18, 0, -1.001748423e-06, -2.723539067e-07, -1.021830317e-06, -2.24415215e-07, 0, 0, 0
